shiftSinceLineset,motionSinceLineset,snap_motion_gap,init_rel_y_dis,end_rel_y_dis,overall_y_change,init_rel_x_dis,end_rel_x_dis,overall_x_change,motion_s_avg,frames_in_motion,swapped_side,y_dis_travel_pos,y_dis_travel_neg,swapped_y_dir,x_dis_travel_pos,x_dis_travel_neg,inMotionAtBallSnap,init_tackle_dis,end_tackle_dis
0,1,6,217,-229,446,-514,-495,-19,198.95652173913044,23,1,2,452,0,22,6,0,-120,-46
0,1,0,674,-694,1368,-239,-107,-132,335.3658536585366,41,1,10,1386,0,102,91,0,386,384
0,1,0,482,275,207,-238,-296,58,200.3846153846154,13,0,2,217,0,20,86,1,187,-21
0,1,0,1486,546,940,-239,-244,5,337.0,28,0,6,938,0,20,30,1,1188,240
0,1,0,811,-816,1627,-260,-234,-26,432.8421052631579,38,1,7,1644,0,44,40,1,506,520
0,1,0,1019,1470,-451,-255,-119,-136,227.04545454545453,22,0,451,5,0,143,13,0,738,1183
1,1,36,602,1314,-712,-90,-118,28,199.64864864864865,37,0,726,21,0,32,50,0,296,1011
1,1,43,136,-263,399,-579,-576,-3,123.46875,32,1,2,410,0,35,21,0,-170,-34
0,1,0,284,-308,592,-513,-549,36,377.875,16,1,2,582,0,2,81,1,-43,-35
0,1,0,734,275,459,-209,-290,81,312.3333333333333,15,0,4,456,0,12,105,1,458,8
0,1,10,1303,467,836,-329,-68,-261,181.4,50,0,33,857,0,150,15,0,989,156
0,1,64,39,-189,228,-590,-422,-168,147.72222222222223,18,1,6,253,0,76,31,0,-261,-122
0,1,28,508,-738,1246,-293,-42,-251,361.86842105263156,38,1,15,1260,0,290,68,0,234,412
0,1,16,6,1,5,-743,-750,7,102.0,44,0,64,80,1,219,233,0,-279,-280
0,1,24,1126,857,269,-237,-142,-95,177.67857142857142,28,0,100,368,1,67,57,0,828,567
0,1,0,966,205,761,-130,-311,181,374.6666666666667,21,0,8,774,0,7,166,1,689,-60
0,1,6,777,-886,1663,-249,-157,-92,244.64473684210526,76,1,77,1749,0,205,144,0,466,554
0,1,63,747,-602,1349,-108,-254,146,280.2692307692308,52,1,43,1384,0,20,204,0,418,294
0,1,0,969,509,460,-228,-343,115,303.05882352941177,17,0,16,468,0,25,142,1,657,196
0,1,0,1107,-690,1797,-231,-69,-162,344.22641509433964,53,1,0,1808,0,90,113,1,795,398
0,1,51,876,961,-85,-179,-149,-30,247.58333333333334,48,0,664,574,1,187,187,0,581,647
0,1,0,767,35,732,-195,-267,72,405.89473684210526,19,0,6,758,0,6,122,1,445,-293
1,1,0,431,-192,623,-109,-430,321,180.6829268292683,41,1,16,649,0,52,374,0,127,-65
1,1,7,737,-415,1152,-226,-71,-155,352.05555555555554,36,1,30,1177,0,169,23,0,480,111
1,1,11,7,-494,501,-461,-112,-349,179.44444444444446,36,1,14,523,0,349,1,0,-264,237
0,1,0,536,-488,1024,-180,-187,7,277.8918918918919,37,1,1,1026,0,54,61,1,227,162
0,1,0,310,-669,979,-488,-131,-357,384.5769230769231,52,1,468,1431,1,253,24,1,-14,360
0,1,0,845,193,652,-269,-454,185,449.1875,16,0,1,650,0,2,272,1,554,-104
0,1,0,890,470,420,-191,-569,378,347.05882352941177,17,0,7,423,0,2,394,1,575,160
0,1,18,262,234,28,-535,-475,-60,156.04651162790697,43,0,138,167,1,295,311,0,-65,-83
0,1,3,423,-409,832,-242,-201,-41,257.25,32,1,6,823,0,48,12,0,109,100
0,1,52,266,-1536,1802,-496,-192,-304,398.4375,48,1,36,1818,0,311,17,0,-52,1199
0,1,19,195,534,-339,-484,-144,-340,165.32,25,0,337,2,0,268,6,0,-114,219
0,1,1,551,534,17,-205,-147,-58,44.888888888888886,9,0,7,23,1,33,0,0,115,99
0,1,4,729,-470,1199,-264,-171,-93,318.13513513513516,37,1,3,1202,0,128,42,0,400,171
0,1,0,590,-1,591,-233,-481,248,249.84615384615384,26,1,16,620,0,8,262,0,317,-280
0,1,1,519,-340,859,-229,-194,-35,313.2962962962963,27,1,7,876,0,56,31,0,103,97
0,1,49,541,-3,544,-207,-454,247,236.48,25,1,27,543,0,15,275,0,297,-246
0,1,0,897,-740,1637,-175,-150,-25,401.5365853658537,41,1,15,1638,0,31,120,1,585,400
0,1,0,490,415,75,-136,38,-174,102.5,4,0,29,2,0,33,3,1,113,142
0,1,0,445,511,-66,-148,0,-148,65.16666666666667,6,0,0,31,0,7,5,1,179,141
0,1,0,11,-50,61,-650,-483,-167,56.857142857142854,7,0,47,4,0,24,2,1,-277,-320
0,1,0,832,-1193,2025,-200,-225,25,469.7674418604651,43,1,5,2024,0,16,94,1,504,871
0,1,33,1244,-283,1527,-326,-420,94,360.89130434782606,46,1,2,1541,0,156,330,0,905,-11
0,1,50,237,-1574,1811,-478,-101,-377,404.5652173913044,46,1,2,1831,0,309,10,0,-100,1274
0,1,0,889,78,811,-139,-603,464,342.3421052631579,38,0,163,960,0,6,524,1,585,-215
0,1,0,732,-289,1021,-266,-304,38,491.3809523809524,21,1,2,1031,0,4,44,1,424,-21
0,1,2,410,-1039,1449,-304,-178,-126,337.9111111111111,45,1,6,1525,0,64,25,0,119,751
0,1,56,593,-231,824,-340,-361,21,246.35135135135135,37,1,10,815,0,126,184,0,290,-106
0,1,13,553,-503,1056,-186,-203,17,287.5135135135135,37,1,11,1063,0,65,95,0,131,211
0,1,61,780,290,490,-425,-427,2,266.6842105263158,19,0,15,482,0,6,52,0,479,2
0,1,0,1524,1135,389,-222,-212,-10,183.14285714285714,21,0,0,388,0,8,4,1,1226,838
0,1,73,1309,307,1002,-246,-371,125,251.1904761904762,42,0,4,1036,0,8,245,0,960,-60
0,1,0,1177,619,558,-266,-118,-148,231.82608695652175,23,0,0,548,0,28,0,1,879,329
0,1,5,1245,456,789,-211,-134,-77,247.8709677419355,31,0,1,788,0,40,33,0,927,134
0,1,0,513,-832,1345,-195,-153,-42,334.8,40,1,2,1352,0,52,15,1,160,532
0,1,0,739,-212,951,-272,-250,-22,465.42857142857144,21,1,4,959,0,16,58,1,406,-104
0,1,0,679,-774,1453,-322,-145,-177,263.69354838709677,62,1,31,1477,0,260,102,1,377,406
0,1,24,1043,213,830,-353,-317,-36,254.35897435897436,39,0,51,882,0,33,126,0,691,-132
0,1,0,1627,882,745,-242,-239,-3,385.42857142857144,21,0,35,787,0,11,82,1,1304,558
1,1,45,1182,1168,14,-85,-43,-42,33.0,1,0,14,18,1,8,42,0,892,879
1,1,36,1412,1501,-89,-135,-4,-131,108.8,10,0,82,8,0,60,8,0,1089,1177
0,1,21,262,495,-233,-472,-223,-249,147.6315789473684,19,0,244,10,0,168,5,0,-56,173
0,1,0,478,-164,642,-268,-333,65,339.2352941176471,34,1,261,898,1,4,72,1,149,-120
0,1,0,1081,854,227,-237,-687,450,331.62068965517244,29,0,281,500,1,2,456,1,752,526
0,1,13,738,-896,1634,-265,-179,-86,370.6136363636364,44,1,2,1633,0,108,24,0,452,564
0,1,47,1340,472,868,-257,-220,-37,206.1219512195122,41,0,16,875,0,55,30,0,1012,145
0,1,21,674,840,-166,-88,25,-113,71.19047619047619,21,0,184,3,0,31,30,0,367,540
0,1,0,1048,-257,1305,-315,-326,11,470.85714285714283,28,1,5,1307,0,25,42,1,750,-67
0,1,0,477,-514,991,-204,-153,-51,278.64864864864865,37,1,6,1005,0,142,101,0,172,176
0,1,25,744,746,-2,-228,-238,10,28.0,1,0,5,10,1,6,17,0,433,434
0,1,0,69,291,-222,-284,-289,5,408.74,50,0,1106,891,1,117,106,1,-243,-23
0,1,0,1041,739,302,-174,-414,240,165.24,25,0,16,306,0,13,268,1,711,410
0,1,10,2009,1209,800,-134,-170,36,225.27777777777777,36,0,10,808,0,17,63,0,1686,888
0,1,0,31,177,-146,-328,-450,122,224.75,8,0,177,11,0,25,8,1,-299,-127
0,1,17,334,501,-167,-260,-84,-176,165.84615384615384,13,0,184,32,0,65,3,0,54,204
0,1,0,954,-198,1152,-268,-259,-9,445.65384615384613,26,1,2,1154,0,35,52,1,1232,86
0,1,0,518,469,49,-222,-262,40,95.71428571428571,7,0,19,65,1,2,48,1,-257,-206
0,1,8,534,190,344,-216,-375,159,146.14705882352942,34,0,28,371,0,29,243,0,-246,103
0,1,0,487,-384,871,-183,-152,-31,182.37254901960785,51,1,31,903,0,130,101,0,733,-135
0,1,0,560,296,264,-196,-175,-21,140.05555555555554,18,0,8,265,0,16,26,1,-301,-37
0,1,0,545,262,283,-188,-225,37,152.86363636363637,22,0,49,349,0,17,62,1,129,-157
0,1,0,883,156,727,-257,-267,10,372.40983606557376,61,0,779,1512,1,16,120,1,1120,390
0,1,0,397,445,-48,-85,-95,10,54.333333333333336,33,0,158,111,1,65,89,1,664,712
0,1,0,3,54,-51,-709,-668,-41,127.76923076923077,13,0,118,64,1,31,58,1,214,269
0,1,0,429,392,37,-164,-54,-110,48.833333333333336,6,0,2,37,0,42,0,1,640,607
0,1,0,493,300,193,-199,-120,-79,127.57894736842105,19,0,31,270,0,9,51,1,132,-87
0,1,12,811,1724,-913,-191,-163,-28,290.9375,32,0,918,13,0,46,23,0,495,1404
0,1,0,375,-526,901,-265,-152,-113,225.52272727272728,44,1,36,955,0,141,53,0,76,216
0,1,5,658,-1216,1874,-129,-110,-19,276.73333333333335,75,1,68,2012,0,139,180,0,484,893
0,1,7,782,-246,1028,-265,-444,179,169.50746268656715,67,1,96,1044,0,32,359,0,455,-135
0,1,0,244,284,-40,-403,-425,22,49.935483870967744,31,0,109,70,1,67,80,1,29,-4
0,1,0,1204,638,566,-194,-312,118,450.53846153846155,13,0,12,581,0,10,120,1,1477,918
0,1,0,522,-453,975,-355,-118,-237,254.17073170731706,41,1,30,1013,0,176,19,0,204,170
0,1,0,462,62,400,-183,-238,55,259.75,16,0,22,402,0,7,65,1,193,-200
0,1,33,411,-581,992,-330,-138,-192,235.95454545454547,44,1,20,1002,0,196,12,0,142,268
0,1,24,1625,291,1334,-223,-451,228,292.96,50,0,36,1408,0,4,362,0,1334,-45
0,1,0,473,-1052,1525,-256,-89,-167,401.81081081081084,37,1,7,1490,0,125,93,1,167,716
0,1,20,243,545,-302,-526,-245,-281,125.8,35,0,293,2,0,313,12,0,-84,200
0,1,5,495,1140,-645,-403,-176,-227,193.6216216216216,37,0,648,2,0,248,24,0,171,816
0,1,0,283,-676,959,-291,-207,-84,307.9375,32,1,0,959,0,78,0,1,-43,392
1,1,0,439,-317,756,-194,-503,309,165.9607843137255,51,1,4,759,0,35,354,0,710,-39
1,1,0,32,229,-197,-748,-526,-222,101.76666666666667,30,0,242,49,1,251,32,0,303,507
0,1,0,763,526,237,274,-265,539,223.6,10,0,3,234,0,9,31,1,1026,804
0,1,0,548,-184,732,-224,-280,56,217.82857142857142,35,1,45,760,0,38,104,1,-284,442
0,1,0,840,-369,1209,-311,-315,4,507.9166666666667,24,1,2,1221,0,7,20,1,1131,-79
0,1,0,388,365,23,-71,-87,16,61.878787878787875,33,0,138,165,1,26,50,0,678,657
0,1,0,492,-621,1113,-238,-170,-68,188.2173913043478,69,1,16,1129,0,214,144,0,782,210
0,1,0,873,-226,1099,-205,-356,151,363.7096774193548,31,1,10,1101,0,2,159,1,588,-90
0,1,0,920,126,794,-215,-468,253,204.48214285714286,56,0,149,939,0,22,281,1,574,-211
0,1,0,517,149,368,-196,-249,53,282.46666666666664,15,0,15,408,0,8,83,1,230,-172
0,1,0,276,-392,668,-483,-168,-315,247.3125,32,1,22,723,0,302,1,0,-11,150
0,1,0,1900,1008,892,-185,-146,-39,250.8108108108108,37,0,0,890,0,101,68,1,1588,697
0,1,51,737,-528,1265,-286,-260,-26,301.780487804878,41,1,6,1275,0,68,61,0,1003,-261
0,1,0,77,-225,302,-646,-630,-16,150.6818181818182,22,1,20,312,0,29,9,0,-239,-83
0,1,0,494,-433,927,-133,-143,10,234.9512195121951,41,1,27,947,0,112,100,0,195,139
0,1,0,468,-499,967,-229,-244,15,238.38095238095238,42,1,35,1006,0,58,90,0,195,180
0,1,0,598,254,344,-220,-503,283,193.73076923076923,26,0,36,370,0,10,293,1,278,-60
0,1,0,1676,1647,29,-123,-121,-2,40.5,2,0,6,31,1,6,6,0,1345,1317
0,1,0,435,-361,796,-228,-281,53,284.76666666666665,30,1,37,843,0,41,119,1,709,-84
0,1,0,780,-174,954,-278,-271,-7,438.1363636363636,22,1,2,963,0,20,38,1,1049,95
0,1,0,730,-157,887,-224,-277,53,345.9230769230769,26,1,8,887,0,4,105,1,-463,424
0,1,0,851,171,680,-202,-337,135,359.22222222222223,18,0,9,608,0,5,156,1,451,-155
0,1,0,345,-419,764,-233,-239,6,275.42424242424244,33,1,36,883,0,49,72,0,127,93
0,1,0,320,711,-391,-279,-276,-3,237.95348837209303,43,0,684,290,1,70,68,1,16,410
0,1,0,743,1392,-649,-240,25,-265,177.45945945945945,37,0,662,6,0,107,28,0,435,1089
0,1,50,506,195,311,-479,-353,-126,197.11764705882354,17,0,2,327,0,12,79,0,213,-103
0,1,4,539,-1066,1605,-133,-304,171,303.3018867924528,53,1,24,1624,0,44,213,0,-262,1339
0,1,0,467,386,81,-258,-264,6,165.6,5,0,4,100,0,10,22,1,189,103
0,1,14,446,-576,1022,-274,-167,-107,216.9375,48,1,16,1047,0,115,26,0,117,268
0,1,0,496,183,313,-186,-258,72,278.53846153846155,13,0,21,346,0,3,88,1,170,-146
0,1,0,783,-93,876,-193,-296,103,434.1363636363636,22,1,5,926,0,27,124,1,478,-175
0,1,0,809,469,340,-276,-287,11,318.1818181818182,11,0,8,354,0,14,33,1,1073,740
0,1,0,507,253,254,-178,-249,71,83.96666666666667,30,0,35,269,0,31,117,1,-232,13
0,1,0,315,-147,462,-442,-368,-74,165.61290322580646,31,1,31,488,0,69,103,0,34,-201
0,1,0,555,370,185,-147,-93,-54,58.61290322580645,31,0,27,207,0,20,76,1,274,88
0,1,0,426,404,22,-22,51,-73,35.45454545454545,22,0,78,97,1,11,49,1,145,122
0,1,6,1165,-598,1763,-96,-164,68,359.8627450980392,51,1,25,1803,0,134,217,0,884,287
0,1,17,468,-554,1022,-230,-187,-43,210.2,50,1,1,1024,0,110,73,0,152,255
0,1,53,123,258,-135,-617,-551,-66,132.41666666666666,12,0,153,8,0,61,6,0,-154,-19
0,1,1,38,-610,648,-233,-205,-28,235.51724137931035,29,1,16,648,0,130,8,0,-264,311
0,1,0,483,129,354,-183,-322,139,351.8636363636364,66,0,957,1306,1,74,213,1,182,-169
0,1,0,951,597,354,-308,-291,-17,165.04,50,0,235,604,1,73,62,1,1209,861
0,1,0,1050,529,521,-320,-166,-154,337.8,15,0,21,477,0,2,106,1,679,215
0,1,12,524,-683,1207,-140,-175,35,232.28301886792454,53,1,4,1227,0,87,165,0,217,398
0,1,0,804,-285,1089,-264,-378,114,454.15384615384613,26,1,34,1122,0,16,163,1,496,-12
0,1,10,54,1173,-1119,-284,-217,-67,281.8292682926829,41,0,1131,4,0,85,21,0,-241,886
0,1,21,1247,214,1033,-140,-573,433,249.0,46,0,36,1071,0,8,423,0,935,-109
0,1,0,1402,616,786,-191,-163,-28,195.6341463414634,41,0,9,798,0,73,57,0,1040,252
0,1,0,1019,618,401,-160,-223,63,308.92857142857144,14,0,14,408,0,9,84,1,704,305
0,1,0,969,556,413,-144,-94,-50,184.3181818181818,22,0,8,407,0,6,16,1,655,253
0,1,1,637,-562,1199,-157,-171,14,224.53703703703704,54,1,24,1219,0,100,121,0,277,190
1,1,29,787,-539,1326,-201,-76,-125,309.6818181818182,44,1,13,1328,0,178,56,0,452,161
1,1,32,913,-1195,2108,-150,-176,26,402.8679245283019,53,1,5,2118,0,159,189,0,533,858
0,1,0,980,390,590,-184,-267,83,410.8,15,0,6,602,0,9,88,1,664,62
0,1,9,639,-514,1153,-255,-210,-45,227.6,50,1,10,1161,0,78,40,0,287,157
0,1,0,972,34,938,-158,-253,95,502.3157894736842,19,0,2,942,0,8,113,1,638,-297
0,1,0,1088,387,701,-169,-449,280,429.7368421052632,19,0,7,722,0,9,358,1,797,76
0,1,36,607,-443,1050,-184,-182,-2,246.41463414634146,41,1,13,1072,0,54,57,0,297,138
0,1,0,588,-657,1245,-214,-245,31,375.7878787878788,33,1,31,1266,0,12,50,1,261,322
0,1,12,866,-729,1595,-238,-236,-2,335.27659574468083,47,1,14,1584,0,57,75,0,555,400
0,1,1,440,-480,920,-186,-197,11,280.54545454545456,33,1,0,921,0,10,46,1,129,154
0,1,25,1515,743,772,-169,-170,1,234.0,32,0,7,771,0,4,29,0,1221,449
0,1,0,599,264,335,-176,-248,72,181.47368421052633,19,0,12,346,0,4,75,1,284,-50
0,1,0,1015,480,535,-136,-221,85,392.5,14,0,4,532,0,2,90,1,714,180
0,1,0,1053,456,597,-206,-731,525,447.7692307692308,52,0,787,1388,1,12,548,1,670,70
0,1,0,268,-153,421,-513,-553,40,317.6923076923077,13,1,20,412,0,2,47,1,-61,-242
0,1,14,402,-528,930,-244,-127,-117,324.3,30,1,1,929,0,125,14,0,95,172
0,1,0,557,601,-44,-106,-91,-15,31.6,15,0,83,39,1,11,6,1,250,290
0,1,33,1454,277,1177,-239,-398,159,286.83720930232556,43,0,14,1198,0,20,276,0,1088,-89
0,1,0,526,457,69,-56,-71,15,40.69444444444444,36,0,67,138,1,78,93,1,188,114
0,1,0,790,-801,1591,-186,-185,-1,451.65714285714284,35,1,6,1595,0,65,62,1,486,458
0,1,28,1264,432,832,-157,-197,40,254.78125,32,0,10,856,0,34,73,0,911,76
0,1,0,986,516,470,-198,-343,145,347.8,15,0,10,485,0,4,150,1,634,165
0,1,0,198,-1877,2075,-552,-116,-436,338.5483870967742,62,1,12,2060,0,382,1,0,-96,1536
0,1,0,265,-865,1130,-512,-203,-309,243.35294117647058,51,1,33,1178,0,335,35,0,-86,516
0,1,0,634,-1227,1861,-239,-98,-141,409.7173913043478,46,1,8,1856,0,161,44,0,271,866
0,1,0,705,-941,1646,-171,-149,-22,341.1041666666667,48,1,0,1649,0,80,93,0,418,624
0,1,0,1196,505,691,-174,39,-213,233.96774193548387,31,0,31,731,0,28,59,0,906,201
0,1,0,798,371,427,-196,-419,223,178.75862068965517,29,0,11,437,0,11,234,1,469,41
1,1,8,415,-667,1082,-218,-132,-86,250.04347826086956,46,1,38,1126,0,99,21,0,90,304
1,1,19,952,-555,1507,-177,-169,-8,353.74418604651163,43,1,4,1509,0,126,119,0,583,224
0,1,28,8,468,-460,-441,-188,-253,159.80555555555554,36,0,486,28,0,294,45,0,-287,152
0,1,0,575,-60,635,-174,-253,79,271.1666666666667,24,1,22,654,0,19,105,1,296,-256
0,1,0,56,581,-525,-262,-63,-199,139.80769230769232,52,0,589,60,0,241,48,1,-296,230
1,1,0,585,-910,1495,-291,-116,-175,298.34615384615387,52,1,1,1495,0,195,27,0,233,535
0,1,5,115,-820,935,-368,-164,-204,245.56410256410257,39,1,0,927,0,145,4,0,-233,471
0,1,1,864,-1091,1955,-187,-73,-114,427.1521739130435,46,1,2,1962,0,202,100,0,541,822
1,1,15,660,667,-7,-132,-33,-99,58.875,8,0,16,13,1,47,2,0,306,313
0,1,12,1340,559,781,-153,-77,-76,237.87878787878788,33,0,10,784,0,62,57,0,1039,262
0,1,4,1219,-1134,2353,-191,-164,-27,483.44897959183675,49,1,2,2356,0,94,67,0,913,778
0,1,27,521,-477,998,-209,-124,-85,281.9166666666667,36,1,5,1019,0,52,31,0,189,195
0,1,0,601,-589,1190,-223,-215,-8,329.4166666666667,36,1,12,1211,0,9,66,1,262,289
0,1,23,510,498,12,-191,-187,-4,40.0,4,0,27,38,1,6,8,0,176,167
0,1,17,138,-444,582,-507,-160,-347,226.46428571428572,28,1,17,578,0,320,9,0,-157,143
0,1,0,808,-1017,1825,-210,-237,27,406.3777777777778,45,1,0,1824,0,80,101,1,510,714
0,1,0,1008,-771,1779,-172,-229,57,400.64444444444445,45,1,2,1786,0,109,161,1,672,494
0,1,39,765,782,-17,-165,-169,4,38.0,2,0,22,2,0,4,13,0,479,497
0,1,11,190,-584,774,-509,-188,-321,289.43333333333334,30,1,12,789,0,318,0,0,-123,299
0,1,0,568,600,-32,-172,-83,-89,53.25,20,0,74,50,1,58,7,0,255,285
0,1,0,172,542,-370,-251,-52,-199,138.5,36,0,398,26,0,193,17,0,-185,186
0,1,0,454,82,372,-174,-197,23,294.1666666666667,12,0,7,333,0,4,77,1,139,-195
0,1,0,960,-1002,1962,-264,-156,-108,489.975,40,1,4,1957,0,30,54,1,637,681
0,1,0,881,-470,1351,-154,-152,-2,341.05,40,1,8,1362,0,106,107,0,554,166
0,1,11,630,-442,1072,-236,-114,-122,366.6,30,1,4,1085,0,61,35,0,324,149
0,1,17,188,-598,786,-516,-152,-364,244.97142857142856,35,1,6,808,0,305,0,0,-105,303
0,1,0,634,-531,1165,-149,-151,2,212.82758620689654,58,1,8,1174,0,114,115,0,274,178
0,1,0,252,-736,988,-231,-131,-100,445.69565217391306,23,1,0,989,0,37,19,1,-76,352
0,1,0,527,-551,1078,-227,-195,-32,246.48888888888888,45,1,11,1088,0,57,30,0,184,227
0,1,0,968,369,599,-222,-279,57,392.9375,16,0,8,619,0,4,67,1,625,25
0,1,36,1389,1333,56,-166,-124,-42,70.29629629629629,27,0,52,135,1,17,54,0,1097,1006
0,1,0,722,-385,1107,-246,-227,-19,473.95652173913044,23,1,2,1082,0,12,69,1,394,58
0,1,11,1278,530,748,-192,-178,-14,236.96774193548387,31,0,4,747,0,22,19,0,945,192
0,1,0,1664,906,758,-284,-121,-163,225.6969696969697,33,0,2,727,0,78,25,0,1326,594
1,1,2,360,657,-297,-272,-46,-226,116.77142857142857,35,0,340,46,0,133,10,0,47,336
1,1,0,438,-521,959,-329,-96,-233,331.51612903225805,31,1,22,983,0,152,20,0,125,210
0,1,4,470,-554,1024,-252,-176,-76,319.030303030303,33,1,1,1022,0,76,5,0,117,188
1,1,46,1008,1319,-311,-104,16,-120,124.22222222222223,27,0,336,8,0,35,18,0,609,952
1,1,2,1341,268,1073,-269,-355,86,231.5531914893617,47,0,3,1054,0,35,213,0,942,-99
0,1,2,222,-2012,2234,-397,-46,-351,433.3018867924528,53,1,13,2260,0,196,30,0,-154,1690
0,1,0,685,634,51,-172,-161,-11,52.36363636363637,11,0,7,59,0,7,4,1,388,336
0,1,0,542,-551,1093,-273,-66,-207,299.3783783783784,37,1,30,1111,0,76,39,0,239,223
0,1,5,158,-581,739,-480,-79,-401,211.2051282051282,39,1,5,763,0,287,0,0,-134,291
0,1,48,484,-494,978,-205,-169,-36,233.27906976744185,43,1,18,971,0,105,113,0,163,165
0,1,0,1462,910,552,-108,-137,29,207.75,28,0,4,588,0,8,61,1,1134,558
0,1,0,963,326,637,-192,-160,-32,243.1951219512195,41,0,198,800,1,20,70,1,-1266,-661
0,1,0,472,-163,635,-181,-266,85,321.2916666666667,24,1,71,694,0,2,99,1,154,-182
1,1,41,707,-821,1528,-184,-66,-118,310.078431372549,51,1,12,1552,0,225,131,0,377,535
1,1,76,1785,491,1294,-159,-141,-18,305.72093023255815,43,0,41,1316,0,72,100,0,1501,205
1,1,29,833,973,-140,-88,-166,78,78.9375,32,0,172,24,0,65,175,0,549,687
0,1,33,0,-586,586,-520,-181,-339,232.71428571428572,28,0,6,608,0,353,21,0,-364,133
0,1,42,1204,-214,1418,-357,-447,90,339.3636363636364,44,1,34,1429,0,87,190,0,875,-119
0,1,0,1050,-459,1509,-211,-305,94,477.4375,32,1,13,1512,0,7,101,1,-1385,126
0,1,5,747,-519,1266,-218,-127,-91,314.5365853658537,41,1,14,1284,0,151,64,0,446,171
0,1,0,503,46,457,-202,-187,-15,314.8157894736842,38,0,367,826,1,23,62,1,193,-264
0,1,16,10,3,7,-796,-674,-122,171.32692307692307,52,0,113,76,1,499,397,0,-319,-312
0,1,13,804,-466,1270,-200,-227,27,227.64835164835165,91,1,407,1645,1,119,169,0,475,135
0,1,0,835,-760,1595,-210,-137,-73,354.31111111111113,45,1,3,1598,0,96,32,1,483,448
0,1,44,533,-508,1041,-256,-171,-85,305.75,36,1,23,1083,0,134,59,0,234,205
0,1,0,810,-801,1611,-244,-227,-17,356.9555555555556,45,1,3,1610,0,109,95,1,-1124,489
0,1,0,602,374,228,-62,-187,125,128.38636363636363,44,0,133,344,1,38,229,1,289,85
1,1,23,17,579,-562,-466,-3,-463,193.34883720930233,43,0,647,66,0,431,35,0,-296,290
0,1,0,206,-188,394,-554,-526,-28,126.61290322580645,31,1,9,409,0,10,35,0,-140,-123
0,1,13,36,-910,946,-257,-83,-174,281.24242424242425,33,1,4,950,0,113,6,0,-310,599
0,1,0,858,-278,1136,-199,-286,87,441.12307692307695,65,1,868,2027,1,82,179,1,556,4
0,1,16,39,-567,606,-283,-71,-212,281.1304347826087,23,1,2,609,0,163,7,0,-385,226
0,1,0,568,521,47,-172,-137,-35,97.6,5,0,9,56,0,4,23,1,130,78
0,1,32,191,-240,431,-556,-373,-183,145.96666666666667,30,1,10,455,0,82,7,0,-151,-60
0,1,55,233,-813,1046,-364,-90,-274,284.3,40,1,2,1060,0,268,6,0,-76,520
0,1,0,468,254,214,-228,-320,92,125.53333333333333,30,0,90,287,1,4,102,0,-803,-591
0,1,22,869,253,616,-187,-411,224,214.86666666666667,30,0,2,618,0,4,290,0,546,-64
0,1,0,571,-1254,1825,-250,-216,-34,313.86206896551727,58,1,10,1834,0,39,33,1,-882,944
0,1,0,560,399,161,-148,-200,52,248.21951219512195,41,0,443,600,1,51,112,0,-893,-734
0,1,23,1875,-487,2362,-246,-156,-90,419.55357142857144,56,1,5,2355,0,125,96,0,-2189,168
1,1,39,28,1676,-1648,-715,57,-772,356.9183673469388,49,0,1663,8,0,603,20,0,-313,1335
1,1,45,1327,860,467,-67,113,-180,110.6046511627907,43,0,11,472,0,52,65,0,986,519
1,1,41,612,2066,-1454,-112,46,-158,314.82608695652175,46,0,1457,13,0,36,73,0,276,1730
1,1,27,487,1260,-773,-96,46,-142,203.8108108108108,37,0,781,20,0,30,83,0,151,924
0,1,0,502,-446,948,-309,3,-312,252.47619047619048,42,1,26,1012,0,177,12,0,219,150
0,1,0,1335,-1715,3050,-156,-177,21,427.2716049382716,81,1,240,3281,0,167,194,1,969,1431
1,1,120,517,1002,-485,-48,-42,-6,154.03125,32,0,499,30,0,82,80,0,151,649
0,1,0,527,-479,1006,-262,-247,-15,272.94594594594594,37,1,4,1013,0,67,58,0,198,-808
0,1,37,161,459,-298,-270,-91,-179,156.9047619047619,21,0,305,16,0,85,6,0,-154,144
0,1,0,498,501,-3,-200,-218,18,155.36363636363637,33,0,265,254,1,26,51,0,-819,-821
0,1,0,477,337,140,-264,-319,55,113.8076923076923,26,0,90,236,1,4,63,0,139,-1
0,1,28,149,267,-118,-586,-447,-139,108.5,18,0,124,9,0,137,1,0,-189,-66
0,1,12,743,243,500,-178,-485,307,208.42857142857142,28,0,7,511,0,2,309,0,410,-89
0,1,18,337,-514,851,-309,-132,-177,302.43333333333334,30,1,6,846,0,183,13,0,-127,182
0,1,0,599,524,75,-168,-189,21,112.16666666666667,6,0,18,77,1,8,34,1,135,68
1,1,40,1047,1158,-111,-222,-214,-8,55.9,20,0,129,9,0,7,15,0,754,870
0,1,55,182,203,-21,-487,-424,-63,35.5,2,0,2,13,0,23,0,0,-146,-144
0,1,0,1260,328,932,-209,-297,88,495.5263157894737,19,0,9,925,0,2,94,1,925,-3
0,1,0,815,269,546,-241,-265,24,378.6666666666667,15,0,6,559,0,2,28,1,493,-56
0,1,23,1434,248,1186,-288,-486,198,235.92592592592592,54,0,44,1216,0,59,269,0,1137,-42
0,1,0,778,376,402,-113,-557,444,288.4761904761905,21,0,7,419,0,4,446,1,460,56
0,1,0,298,377,-79,-234,-203,-31,206.9090909090909,22,0,253,174,1,33,5,1,6,85
