,Unnamed: 0,player_mlb_id,playerID_LAHMAN,birthYear,birthMonth,birthDay,birthCountry,weight,height,bats,throws,debut,birthDate,year,years_after_debut,total_pa,total_bf,base_ended_inn,field_p,field_c,field_1b,field_2b,field_3b,field_ss,field_lf,field_cf,field_rf,batter_strikeout,pitcher_strikeout,batter_caught_stealing_3b,pitcher_caught_stealing_3b,batter_field_out,pitcher_field_out,batter_walk,pitcher_walk,batter_force_out,pitcher_force_out,batter_sac_fly,pitcher_sac_fly,batter_single,pitcher_single,batter_hit_by_pitch,pitcher_hit_by_pitch,batter_double,pitcher_double,batter_grounded_into_double_play,pitcher_grounded_into_double_play,batter_sac_bunt,pitcher_sac_bunt,batter_home_run,pitcher_home_run,batter_fielders_choice,pitcher_fielders_choice,batter_field_error,pitcher_field_error,batter_other_out,pitcher_other_out,batter_caught_stealing_2b,pitcher_caught_stealing_2b,batter_triple,pitcher_triple,batter_strikeout_double_play,pitcher_strikeout_double_play,batter_fielders_choice_out,pitcher_fielders_choice_out,batter_double_play,pitcher_double_play,batter_sac_fly_double_play,pitcher_sac_fly_double_play,batter_catcher_interf,pitcher_catcher_interf,batter_pickoff_caught_stealing_2b,pitcher_pickoff_caught_stealing_2b,batter_pickoff_2b,pitcher_pickoff_2b,batter_pickoff_caught_stealing_3b,pitcher_pickoff_caught_stealing_3b,batter_triple_play,pitcher_triple_play,batter_pickoff_1b,pitcher_pickoff_1b,batter_sac_bunt_double_play,pitcher_sac_bunt_double_play,batter_wild_pitch,pitcher_wild_pitch,batter_game_advisory,pitcher_game_advisory,batter_caught_stealing_home,pitcher_caught_stealing_home,batter_pickoff_3b,pitcher_pickoff_3b,batter_stolen_base_2b,pitcher_stolen_base_2b,batter_passed_ball,pitcher_passed_ball,batter_pickoff_caught_stealing_home,pitcher_pickoff_caught_stealing_home,batter_pickoff_error_3b,pitcher_pickoff_error_3b,batter_stolen_base_3b,pitcher_stolen_base_3b,batter_line_drive,pitcher_line_drive,batter_fly_ball,pitcher_fly_ball,batter_ground_ball,pitcher_ground_ball,batter_popup,pitcher_popup,hits,elig_pa,avg,tb,slg,obp,ops,woba,babip,k_rate,bb_rate,hr_rate,iso,xbh,rc,pa_per_k,pa_per_bb,positions_played,pitcher_hits_allowed,era_proxy,whip_proxy,baa,gb_rate,fb_rate,k_bb_ratio,avg_bf_per_outing,total_runs,fielding_att,mean_ba_on_field_att,errors,mean_ba_on_errors,field_pct,earned_runs,outs_recorded,inherited_runners,innings_pitched,ERA,primary_position
837,837,9d2f2f6d4181ea6431e5501ed0ac8a88d97a3281,ec535e5c903009caa5a0515823b3e6d91e2607f0,1994,10,20,D.R.,235,77,L,L,4/13/2018,10/20/1994,2021,3,17,0,0,0,0,112,0,0,0,9,0,0,6,0,0,0,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,1,16,0.0625,4,0.25,0.1176470588235294,0.3676470588235294,0.1641176470588235,0.0,,,,0.1875,1,0.5,2.6666666666666665,16.0,2,0,,,,,,,,1.0,5.0,0.1686,,,,0.0,,0.0,0.0,0.0,1b
838,838,ccc574de71fe17809735a999a5cd52368a3be2c1,f2f4256ba151d72d693612de40434bea4dcba0e1,1988,9,23,USA,205,70,R,R,4/1/2013,9/23/1988,2021,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
839,839,9f0206bf0b19396411a36c413ed75a0a5d1d9abe,2fc46e4bb3cfdeb3c0d8222edd7bf3df05a8075d,1992,12,18,USA,210,70,R,R,9/2/2018,12/18/1992,2021,3,381,0,0,0,2374,7,0,0,0,713,0,0,119,0,0,0,126,0,26,0,7,0,2,0,46,0,2,0,12,0,11,0,0,0,22,0,2,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,76,0,90,0,18,0,81,353,0.2294617563739376,161,0.4560906515580736,0.2860892388451443,0.742179890403218,0.3238320209973753,0.1671388101983003,,,,0.2266288951841359,35,48.80169971671389,2.966386554621849,13.576923076923077,3,0,,,,,,,,62.0,566.0,0.352855421686747,1.0,0.157,0.9982332155477032,0.0,,0.0,0.0,0.0,c
840,840,e3efac74bcdb9764bb40c4007c5f87333d35a402,615325d269aaae370f6c44ca0781de24a8d5cfd2,1994,4,7,USA,180,75,L,L,6/10/2017,4/7/1994,2021,4,0,225,0,225,0,0,0,0,0,0,0,0,0,102,0,0,0,65,0,24,0,3,0,1,0,18,0,2,0,4,0,2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,31,0,31,0,12,0,0,,0,,,,,,0.4533333333333333,0.1066666666666666,0.0133333333333333,,0,,,,1,25,0.0133333333333333,0.2177777777777777,0.1111111111111111,0.3022222222222222,0.0222222222222222,4.25,2.493333333333333,,5.0,0.2555,,,,11.0,172.0,530.0,57.333333333333336,1.7267441860465116,p
841,841,c8b2051c37bcdedbd991151187eaacf12f5bf702,6d6d045e1fbdde5d6820e2bb53f55d0fde0b37b0,1993,3,4,USA,170,73,R,R,5/15/2021,3/4/1993,2021,0,30,0,0,0,0,0,193,0,5,22,0,33,14,0,0,0,8,0,4,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,5,0,0,0,3,26,0.1153846153846153,3,0.1153846153846153,0.2333333333333333,0.3487179487179487,0.181,0.1153846153846153,,,,0.0,0,0.8076923076923077,1.8571428571428568,6.5,4,0,,,,,,,,2.0,21.0,0.28015,,,,0.0,,0.0,0.0,0.0,2b
842,842,b032c7c0874f4bf88ac83799db6e22a3671a9548,86e16ff276f434a3f722fcca6430e256474963c2,1994,5,26,USA,175,71,B,R,9/4/2019,5/26/1994,2021,2,94,0,0,0,0,0,64,0,0,562,82,162,28,0,0,0,34,0,6,0,4,0,0,0,11,0,1,0,3,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,31,0,4,0,16,87,0.1839080459770115,25,0.2873563218390804,0.2446808510638297,0.5320371729029102,0.241063829787234,0.160919540229885,,,,0.1034482758620689,5,6.32183908045977,3.107142857142857,14.5,4,0,,,,,,,,5.0,111.0,0.3638648648648649,,,,0.0,,0.0,0.0,0.0,lf
843,843,dd050e62af270da4f633059b288d353c873a4a74,2a623cdfdd151362a102482f72e191704a04c48b,1989,7,30,USA,205,77,R,R,6/3/2014,7/30/1989,2021,7,0,19,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,2,0,0,0,3,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,6,0,1,0,0,,0,,,,,,0.1578947368421052,0.2105263157894736,0.1052631578947368,,0,,,,1,5,0.1052631578947368,0.4736842105263157,0.2631578947368421,0.2631578947368421,0.0,0.75,2.789473684210526,,1.0,0.257,,,,5.0,9.0,77.0,3.0,15.0,p
844,844,e55da9dfa77ffee58b01a93c2111f187ae9b107d,dae6fb44eecc5adef96d607469147abcbc271f14,1987,9,27,USA,210,74,R,R,9/13/2013,9/27/1987,2021,8,0,116,0,116,0,0,0,0,0,0,0,0,0,21,0,0,0,49,0,8,0,2,0,0,0,18,0,1,0,7,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,19,0,35,0,6,0,0,,0,,,,,,0.1810344827586207,0.0689655172413793,0.043103448275862,,0,,,,1,30,0.043103448275862,0.3275862068965517,0.2586206896551724,0.4396551724137931,0.0603448275862069,2.625,4.612068965517241,,8.0,0.191,,,,26.0,76.0,271.0,25.33333333333333,9.236842105263158,p
845,845,5ac04b94d1ab468896ca39b60812ca69ab19cc94,ab345307c98f3f9bbb1c73c01b3674c4aef0495c,1995,7,25,USA,232,76,L,R,6/29/2022,7/25/1995,2021,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
846,846,932fb2795268aa7e90ad05c149845626b1bd33e8,648c6fce7f77f3848e78e485c024ddb4accc951b,1998,9,19,USA,195,74,L,L,8/13/2022,9/19/1998,2021,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
847,847,12bf728b2e1a3c8e49c8be9aa0b349b2b04a4026,889ab45e57798d5df3f2a9d45e0ca0773616b2a5,1993,7,23,USA,200,72,L,L,9/15/2018,7/23/1993,2021,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
848,848,18de4e929b6a96a01448793e8f80055346d4e26d,a38c893111f5af5b901c052b5dd7a23d0eafb57e,1983,12,27,USA,205,76,L,L,5/12/2006,12/27/1983,2021,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
849,849,09e6f8d367dd945ef1b220557afde3b68449e875,9ddd8e3cb7c0d9f5cfa3338276433328af3197d0,1990,9,9,USA,160,72,B,R,9/3/2013,9/9/1990,2021,8,135,0,0,0,0,0,0,0,0,287,1010,50,47,0,0,0,47,0,4,0,4,0,1,0,15,0,0,0,8,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,20,0,33,0,10,0,28,127,0.2204724409448819,48,0.3779527559055118,0.237037037037037,0.6149897929425489,0.2617037037037037,0.2047244094488189,,,,0.1574803149606299,13,12.094488188976378,2.702127659574468,31.75,3,0,,,,,,,,12.0,145.0,0.4188206896551724,,,,0.0,,0.0,0.0,0.0,cf
850,850,82bb4ebfb1effa9dc5e8d6a078bede9625842c73,cd8081652c0245d44f143f8d5826c778ae748044,1995,2,5,USA,185,72,R,R,7/17/2022,2/5/1995,2021,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
851,851,13b9befb143cf1eb672fcc25df09efe896c18ad4,e754361f8cfb39f58767553d1e3cecf84415d476,1995,6,16,USA,200,73,R,R,8/31/2018,6/16/1995,2021,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
852,852,f71283d86364ee8b22e901ee765dd4e1c1ff6d05,391969d91d9cd5641ea1e192b80f0cd711bed719,1982,9,2,USA,225,78,R,R,4/11/2006,9/2/1982,2021,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
853,853,10a4db5c6bf3b4f13c48ad7b40019d5b072331ff,22c041b434d45457dd09ff246a3f459b573a3bfc,1994,10,10,USA,196,71,R,R,7/21/2018,10/10/1994,2021,3,492,0,0,0,0,0,1255,32,84,0,2862,0,118,0,0,0,201,0,31,0,17,0,2,0,68,0,3,0,21,0,6,0,3,0,11,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,96,0,144,0,19,0,106,456,0.2324561403508772,172,0.3771929824561403,0.2845528455284553,0.6617458279845956,0.2917886178861789,0.2083333333333333,,,,0.1447368421052631,38,51.675438596491226,3.864406779661017,14.709677419354838,4,0,,,,,,,,35.0,479.0,0.3718117154811715,1.0,0.109,0.9979123173277662,0.0,,0.0,0.0,0.0,cf
854,854,ffc9b6a7a663bc322e74c70a5ed8756787a577d0,b84da905156a59adab2874e411546e4917b821a2,1990,3,20,USA,224,75,L,L,6/7/2011,3/20/1990,2021,10,0,275,0,276,0,0,0,0,0,0,0,0,0,61,0,0,0,106,0,22,0,10,0,5,0,35,0,6,0,10,0,2,0,3,0,9,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,59,0,78,0,8,0,0,,0,,,,,,0.2218181818181818,0.08,0.0327272727272727,,0,,,,1,56,0.0327272727272727,0.2836363636363636,0.2036363636363636,0.4218181818181818,0.0618181818181818,2.772727272727273,2.869090909090909,,8.0,0.2045,,,,41.0,183.0,631.0,61.0,6.049180327868853,p
855,855,837484931d4d9194973ae70dbc31984c986adcdb,c410d32cd0a3fdc6294439d58b17c7e522fcd148,1990,12,23,USA,214,74,R,R,8/16/2016,12/23/1990,2021,5,691,0,1,0,0,0,0,0,0,0,0,4622,167,0,0,0,259,0,52,0,12,0,8,0,93,0,9,0,23,0,12,0,0,0,39,0,3,0,8,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,134,0,198,0,37,0,157,631,0.2488114104595879,301,0.4770206022187004,0.3154848046309696,0.7925054068496701,0.3465701881331404,0.1870047543581616,,,,0.2282091917591125,64,99.6973058637084,3.7784431137724552,12.134615384615383,1,0,,,,,,,,103.0,519.0,0.3706782273603083,2.0,0.093,0.9961464354527938,0.0,,0.0,0.0,0.0,rf
856,856,3098ce7fe4f54bde79ac58a9501e259896f986f1,1b96d591bfa26e0abbcc5762e9e07cf7f28407a6,1980,8,16,USA,225,72,R,R,9/9/2007,8/16/1980,2021,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
857,857,72c85a5b68eabcf8d38f691124cb6bdbbc4ad920,3e26d8d9289fb0ed20759a9dd1251ca13daed28a,1992,10,22,D.R.,170,72,B,R,5/16/2016,10/22/1992,2021,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
858,858,786672c08d33f1282d91da2df59542edc3219d39,a6c5423fcca69b1c3ca29ac994f23ca52d041a5d,1994,8,12,USA,205,72,B,R,5/13/2017,8/12/1994,2021,4,536,0,1,0,0,0,140,8,0,2050,1923,441,155,0,0,0,179,0,62,0,8,0,1,0,59,0,5,0,20,0,12,0,2,0,25,0,0,0,4,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,88,0,147,0,14,0,105,471,0.2229299363057325,202,0.4288747346072187,0.3208955223880597,0.7497702569952784,0.3328544776119403,0.1698513800424628,,,,0.2059447983014862,46,71.62208067940551,3.0387096774193547,7.596774193548387,5,0,,,,,,,,70.0,432.0,0.4008190255220418,1.0,0.006,0.9976851851851852,0.0,,0.0,0.0,0.0,lf
859,859,6fa24a3156857c8643a76888f500975256da9aa6,fdb45767f0356704c17199def9cfd0806e7b23ea,1982,10,19,USA,205,77,L,L,6/30/2007,10/19/1982,2021,14,15,672,0,672,0,0,0,0,0,0,0,0,5,122,0,0,9,292,1,48,0,8,0,3,0,106,0,3,0,35,0,10,0,2,0,30,0,1,0,1,0,1,0,0,0,6,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,135,1,153,5,178,1,32,0,14,0.0,0,0.0,0.0666666666666666,0.0666666666666666,0.046,0.0,0.181547619047619,0.0714285714285714,0.0446428571428571,0.0,0,0.0,2.8,14.0,1,177,0.0446428571428571,0.3348214285714285,0.2633928571428571,0.4464285714285714,0.0654761904761904,2.5416666666666665,12.040178571428571,0.0,12.0,0.2084166666666666,,,,88.0,438.0,1493.0,146.0,5.424657534246576,p
860,860,6a7099d2c13a5f9b3d02fd917fe308167cb646d4,db7f4c753c564fa389a19367939deb17a2a55b8c,1982,8,19,USA,200,73,R,R,4/4/2005,8/19/1982,2021,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
861,861,45cd5ba215dafce9685a08b0864405b66d9c03dc,03df66049488c0743c656194e83bfc4c6589ab46,1992,10,16,USA,210,75,L,R,4/28/2012,10/16/1992,2021,9,586,0,1,0,0,1,0,0,0,0,0,4990,134,0,0,0,177,0,86,0,9,0,4,0,73,0,5,0,42,0,12,0,2,0,35,0,2,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,95,0,151,0,16,0,151,494,0.305668016194332,300,0.6072874493927125,0.4129692832764505,1.020256732669163,0.4374914675767918,0.2348178137651821,,,,0.3016194331983805,78,143.92712550607288,3.6865671641791047,5.744186046511628,2,0,,,,,,,,88.0,500.0,0.3881666666666666,,,,0.0,,0.0,0.0,0.0,rf
862,862,5d7fd4b0465cf965354e4bac8119e6b60621d14e,1e2bdd2f6aec4c4fc93bf121f39de4f79bc0f5ef,1985,6,3,USA,205,74,B,R,7/30/2010,6/3/1985,2021,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
863,863,01062805175a65bbfb5e2024853137219296e26c,4e8d9717a79b3ae06339886d99f12080a647992e,1987,7,8,USA,190,68,R,R,5/31/2011,7/8/1987,2021,10,558,0,1,0,0,0,3375,606,242,548,49,28,75,0,0,0,261,0,31,0,15,0,3,0,98,0,18,0,33,0,9,0,0,0,8,0,0,0,3,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,118,0,174,0,23,0,141,523,0.2695984703632887,202,0.3862332695984704,0.3405017921146953,0.7267350617131657,0.3288888888888889,0.254302103250478,,,,0.1166347992351816,43,66.43212237093691,6.973333333333334,16.870967741935484,6,0,,,,,,,,63.0,377.0,0.2926382978723404,5.0,0.2422,0.986737400530504,0.0,,0.0,0.0,0.0,2b
864,864,875be6a8f72ffd17b4c0eecc36f80c8abe19913d,7b6ec70c37df4a55cde3e8ef7dc974ae23996efd,2001,3,7,USA,195,72,L,L,5/28/2022,3/7/2001,2021,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
865,865,54b892fa5a6c577042aff32e8684ba8b8184669c,aceb07629699ae773668a9c9ce96b89e59f94380,1990,9,6,USA,180,71,L,L,7/17/2016,9/6/1990,2021,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,
866,866,5b2e83685fd90d0eb20c95dffa0a6946d348aeae,bb215a75594a56e968323d0abf1f0870bcc78bdc,1993,12,9,USA,240,77,R,R,5/18/2019,12/9/1993,2021,2,0,50,0,50,0,0,0,0,0,0,0,0,0,9,0,0,0,15,0,11,0,1,0,0,0,5,0,3,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,12,0,3,0,0,,0,,,,,,0.18,0.22,0.0,,0,,,,1,10,0.0,0.42,0.2,0.32,0.1,0.8181818181818182,4.82,,,,,,,10.0,26.0,210.0,8.666666666666666,10.384615384615383,p
867,867,b14e47d4b4bd484c1f8e3552ff2b1e8b52e0c489,aece47d3cccbe4446919455ec5d47c28e71dba1c,1994,4,21,USA,234,75,L,L,6/30/2021,4/21/1994,2021,0,0,10,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,0,1,0,0,,0,,,,,,0.2,0.0,0.1,,0,,,,1,3,0.1,0.3,0.3,0.5,0.0,inf,5.5,,,,,,,1.0,7.0,21.0,2.333333333333333,3.8571428571428568,p
868,868,7b820bac99307b0a58773bc16dda0b51fd8a1268,fc0721c2790b4ad2a08e83d04eedfe28880c7b56,1994,12,9,USA,225,74,R,R,8/17/2019,12/9/1994,2021,2,0,37,0,37,0,0,0,0,0,0,0,0,0,6,0,0,0,15,0,3,0,2,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,13,0,3,0,0,,0,,,,,,0.1621621621621621,0.081081081081081,0.027027027027027,,0,,,,1,8,0.027027027027027,0.2972972972972973,0.2162162162162162,0.4594594594594595,0.054054054054054,2.0,2.675675675675676,,,,,,,5.0,24.0,77.0,8.0,5.625,p
